area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao
15158,505.276000976563,209.476028442383,93.9268264770508,0.893838346004486,15586,0.609366834163666
9908,432.76901245117205,188.187683105469,67.69534301757811,0.9330593347549442,10205,0.6116804480552671
11741,445.98001098632795,184.416259765625,82.47528076171879,0.8944222331047059,12215,0.570394456386566
10326,427.725006103516,174.47438049316398,77.7337341308594,0.8952665328979491,10691,0.6070546507835389
13507,468.239013671875,197.509246826172,87.92959594726558,0.8954349756240849,13735,0.577222228050232
11690,432.51901245117205,183.02662658691398,82.30772399902341,0.89317786693573,11846,0.578913509845734
16037,523.914001464844,223.0234375,92.5474395751953,0.909836292266846,16404,0.801048934459686
14570,469.981994628906,185.401458740234,100.88791656494101,0.8389819860458371,14895,0.654537260532379
10037,395.339996337891,164.243148803711,78.4997634887695,0.878387868404388,10210,0.7648986577987671
14369,491.044006347656,207.947372436523,89.1221466064453,0.9035037159919742,14679,0.60399329662323
12784,468.713989257813,197.192428588867,84.3041610717773,0.9040048122406009,13140,0.5824676752090451
10510,420.02200317382795,175.717697143555,78.4013900756836,0.894944190979004,10756,0.572814464569092
12887,468.8330078125,197.763214111328,83.7241744995117,0.9059635400772099,13241,0.556770086288452
11665,435.705993652344,182.751892089844,81.9731979370117,0.8937581777572629,11895,0.6459025740623471
11889,426.64700317382795,172.267990112305,89.44281005859379,0.8546482920646671,12162,0.611574053764343
12042,441.809997558594,182.17674255371102,85.04359436035159,0.884352803230286,12302,0.640804588794708
14031,494.265014648438,213.709518432617,84.4660949707031,0.9185788035392758,14265,0.738862574100494
12574,444.631011962891,174.560256958008,93.24240112304692,0.84538596868515,12964,0.6547253131866461
11993,444.565002441406,187.182907104492,82.6405715942383,0.897263050079346,12276,0.587373912334442
12431,437.65701293945295,178.194198608398,89.4865188598633,0.864759981632233,12657,0.735562145709991
12448,443.968994140625,187.102935791016,85.649528503418,0.889072239398956,12621,0.625842154026032
14956,490.256011962891,204.541229248047,93.7512893676758,0.8887722492218021,15196,0.672784507274628
11104,420.97000122070295,164.939025878906,87.2920303344727,0.8484733104705809,11429,0.632706522941589
11937,427.33499145507795,172.931640625,88.59191131591801,0.858809888362885,12111,0.7723214030265809
8604,373.683013916016,153.579605102539,72.3096466064453,0.882224798202515,8787,0.602563202381134
10662,415.26998901367205,172.57502746582,79.8096694946289,0.8866382837295529,10945,0.725010216236115
13455,468.861999511719,196.684906005859,87.9844512939453,0.894365429878235,13730,0.6549357771873471
12831,452.72000122070295,184.246520996094,89.2625732421875,0.874805867671967,13073,0.6112328767776489
14709,515.8499755859381,222.722839355469,85.4315567016602,0.923508524894714,14941,0.5247966051101679
14547,491.044006347656,206.657073974609,90.17514038085942,0.8997762203216549,14780,0.593222439289093
11669,432.098999023438,175.277053833008,86.8415298461914,0.8686347603797909,11886,0.779804885387421
11546,429.680999755859,179.215957641602,82.6570129394531,0.887288630008698,11698,0.5995742082595831
10152,399.796997070312,162.203964233398,80.6575012207031,0.8676017522811891,10393,0.661281943321228
10632,405.41598510742205,167.325942993164,81.3442840576172,0.873879432678223,10762,0.62317568063736
12723,460.880004882813,185.754745483398,89.1693496704102,0.8772476315498349,13302,0.674996018409729
11114,413.079010009766,170.099411010742,84.0069885253906,0.869535744190216,11293,0.7603995800018309
11772,434.085998535156,183.588317871094,82.0857696533203,0.894474625587463,11937,0.6509981751441961
13468,475.398010253906,199.75358581543,87.04467010498051,0.900062799453735,13817,0.5700740814208979
12767,463.84201049804705,196.19303894043,83.9735641479492,0.9037716388702389,13104,0.606220304965973
13964,480.026000976563,199.823135375977,90.0654678344727,0.8926624059677121,14298,0.657748460769653
16091,508.830993652344,209.183883666992,99.2317581176758,0.880322515964508,16431,0.6704583168029791
11302,418.954010009766,172.089904785156,84.0164260864258,0.872724831104279,11501,0.6200351119041441
14944,512.137023925781,227.416259765625,84.2471084594727,0.928851068019867,15147,0.812350511550903
11320,423.992004394531,173.091064453125,84.6088180541992,0.872389733791351,11556,0.598941802978516
13253,473.441986083984,198.610656738281,85.9188690185547,0.9015861749649051,13535,0.6899729371070861
12986,462.110992431641,195.517578125,86.1084671020508,0.8977953195571899,13288,0.790575921535492
10763,411.28298950195295,168.57058715820298,81.7990188598633,0.8743749856948849,10963,0.7673059105873109
12895,461.58200073242205,189.032028198242,88.76390838623051,0.8828948736190799,13267,0.767194211483002
11599,432.316986083984,180.88185119628898,82.32106018066409,0.8904354572296139,11788,0.615005314350128
10767,410.622985839844,166.023178100586,83.8867950439453,0.8629603981971741,10978,0.7721600532531742
11898,420.778991699219,166.078460693359,92.4757766723633,0.830633282661438,12133,0.7624967694282528
12465,445.066986083984,177.52952575683602,91.5062408447266,0.8569242358207699,12882,0.761174917221069
11128,441.433013916016,184.410980224609,79.2536544799805,0.9029400944709781,11403,0.558102190494537
14060,496.035003662109,211.375518798828,85.9352645874023,0.91362738609314,14448,0.672598540782928
16405,526.570007324219,221.612518310547,95.43670654296879,0.902520596981049,16837,0.658888280391693
16094,509.97900390625,215.54759216308602,95.6166610717773,0.896225452423096,16403,0.7587929964065551
11546,429.523986816406,175.65869140625,84.9068222045898,0.8754203319549559,11757,0.606312036514282
14007,490.660003662109,205.39611816406202,88.0698394775391,0.903408706188202,14433,0.76893937587738
13204,473.816009521484,203.774658203125,83.1099014282227,0.913048028945923,13430,0.593065023422241
11601,435.557006835938,187.091857910156,79.5267868041992,0.9051613211631779,11757,0.720111727714539
10390,420.794006347656,174.04563903808602,77.6433029174805,0.8949787020683292,10689,0.728815913200378
10600,414.86599731445295,174.650543212891,78.2321090698242,0.894066095352173,10800,0.602820754051209
13431,482.52999877929705,212.450607299805,81.1854782104492,0.9241052269935609,13786,0.777977287769318
12809,455.14401245117205,189.07946777343798,87.2080307006836,0.8872836232185359,13025,0.590004622936249
10386,405.96798706054705,165.675048828125,81.03001403808591,0.8722332715988159,10684,0.636241137981415
14266,486.47799682617205,207.726043701172,88.0999221801758,0.9056079387664799,14485,0.603851854801178
11621,402.210998535156,153.58499145507798,96.6377334594727,0.777232587337494,11797,0.810108065605164
11070,419.403015136719,173.575042724609,82.1542129516602,0.880897760391235,11266,0.6005859375
11166,419.433013916016,171.46438598632798,84.3246612548828,0.870713174343109,11437,0.604351580142975
12526,439.221984863281,178.216033935547,90.40444946289058,0.8617845773696899,12819,0.668945252895355
10296,415.75100708007795,172.332870483398,77.0607452392578,0.89445286989212,10514,0.610893547534943
11530,458.712005615234,197.87550354003898,75.38201904296871,0.9245928525924679,11918,0.700315833091736
11266,414.72900390625,166.427352905273,87.76852416992192,0.849636733531952,11452,0.6190109848976141
13325,468.350006103516,188.902740478516,90.8317108154297,0.8768091797828671,13643,0.612643659114838
11410,436.368988037109,180.802597045898,81.6402130126953,0.892249166965485,11710,0.617825448513031
15336,508.785003662109,219.262298583984,89.7419662475586,0.912404119968414,15599,0.580008327960968
12720,472.234008789063,201.64085388183602,82.2284164428711,0.9130728840827941,13352,0.745079636573792
10965,416.627014160156,171.809951782227,82.712287902832,0.8764914870262149,11167,0.660542190074921
9853,395.50100708007795,159.916122436523,80.0577850341797,0.865665078163147,10102,0.60196727514267
11237,429.52999877929705,179.383926391602,80.4943466186523,0.8936690688133241,11430,0.5904266238212591
11049,412.81399536132795,169.619735717773,83.3963623046875,0.8707835078239441,11244,0.7923838496208191
13256,462.723999023438,194.14875793457,87.72887420654301,0.892086744308472,13465,0.647423684597015
13140,467.016998291016,192.615753173828,89.4725570678711,0.8855662345886229,13570,0.638918578624725
13621,477.54299926757795,200.957717895508,87.2885055541992,0.9007381200790409,13956,0.795898079872131
10774,401.742004394531,164.320236206055,83.7188720703125,0.860478937625885,10944,0.66179358959198
12529,437.838989257812,174.86145019531298,92.1892623901367,0.849733054637909,12840,0.766018569469452
12317,442.809997558594,179.33532714843798,88.7638473510742,0.868915677070618,12589,0.66060608625412
13902,479.231994628906,201.114883422852,89.1285934448242,0.8964363336563109,14202,0.698698282241821
11001,415.039001464844,173.104156494141,82.0634002685547,0.880487442016602,11132,0.7896209955215451
12593,449.570007324219,179.36755371093798,90.69927978515629,0.86273193359375,12945,0.6275789737701422
11470,426.625,175.595657348633,83.9021835327148,0.8784606456756591,11719,0.732252299785614
11165,424.161010742187,174.631530761719,82.3162078857422,0.8819351196289059,11467,0.642109513282776
13352,514.486999511719,232.48020935058602,73.9867630004883,0.948006927967072,13585,0.592816233634949
12476,452.757995605469,192.32312011718798,83.67256927490241,0.9004002809524541,12654,0.806411981582642
11279,426.212005615234,168.40246582031298,86.9297256469727,0.856466770172119,11651,0.6609047055244449
10525,409.731994628906,170.31515502929702,79.0376205444336,0.885800182819366,10682,0.6067681312561041
13677,494.635009765625,219.599563598633,79.6316604614258,0.9319362640380859,13936,0.532096147537231
9772,392.236999511719,164.40335083007798,76.1834335327148,0.886152684688568,9971,0.783389449119568
11417,419.274993896484,170.15637207031298,86.5034713745117,0.8611350059509281,11584,0.631436288356781
13166,461.93899536132795,185.600296020508,91.2935943603516,0.8706614375114441,13562,0.65633100271225
12590,461.13699340820295,195.534881591797,82.9622421264648,0.9055293798446659,12915,0.676009476184845
15715,511.25,210.91160583496102,96.0047378540039,0.890394628047943,16096,0.5814125537872309
12244,455.274993896484,192.507385253906,81.4286193847656,0.90613454580307,12480,0.575240790843964
11386,431.785003662109,176.876770019531,83.3233261108398,0.8820898532867428,11713,0.6809808611869809
10474,403.45999145507795,167.88439941406298,80.188591003418,0.8785547018051151,10611,0.788704812526703
12267,429.694000244141,171.37063598632798,92.45801544189449,0.8419722914695741,12520,0.7759013175964359
13623,493.567993164062,211.73048400878898,82.92393493652341,0.920114874839783,14065,0.5265538096427921
12275,454.692993164062,181.871292114258,87.0089950561524,0.87813675403595,12709,0.692681014537811
13215,479.609985351563,207.888000488281,81.6760635375977,0.919587671756744,13462,0.53667151927948
12675,456.572998046875,186.806823730469,88.4237823486328,0.88087797164917,13098,0.613860905170441
11689,434.877014160156,183.56999206543,81.7642059326172,0.895325899124146,11856,0.5723168849945071
11941,434.80398559570295,174.229888916016,89.4745254516602,0.858063936233521,12249,0.754136681556702
13834,480.273986816406,202.77027893066398,87.72439575195308,0.901571810245514,14151,0.728105247020721
12131,444.92599487304705,183.838088989258,85.0592727661133,0.886522352695465,12419,0.784162878990173
14414,476.32101440429705,194.859756469727,94.9859466552734,0.873146414756775,14664,0.663872539997101
10841,410.33200073242205,167.11495971679702,84.2527160644531,0.8636101484298709,11079,0.7344850897789
11029,415.048004150391,176.214767456055,80.01405334472659,0.8909654021263119,11182,0.630588889122009
13385,460.825012207031,192.646148681641,89.7134857177734,0.8849475979804989,13595,0.612754046916962
10993,428.704010009766,179.578231811523,78.64100646972659,0.899013638496399,11169,0.5687603354454039
11739,448.60501098632795,187.685760498047,80.84974670410159,0.902460873126984,12118,0.5470176935195921
10819,409.149993896484,164.46438598632798,84.92332458496091,0.8563697934150699,10988,0.718106985092163
14897,509.631011962891,219.671920776367,87.5005950927734,0.917244791984558,15330,0.7136629223823551
12593,463.368988037109,195.757629394531,83.0796661376953,0.9054744839668271,12907,0.697750449180603
13669,481.669006347656,201.906631469727,87.0682525634766,0.9022418856620792,14065,0.5583741664886469
11102,423.593994140625,173.86256408691398,82.35933685302741,0.88068425655365,11332,0.5915387868881229
8679,380.601013183594,158.235260009766,70.7879943847656,0.894354403018951,8889,0.7180441617965699
13734,487.839996337891,213.24743652343702,83.1827697753906,0.920782506465912,13941,0.805229842662811
12244,442.190002441406,179.901458740234,87.8075942993164,0.87279486656189,12568,0.632699489593506
15830,516.231994628906,220.819244384766,92.34398651123051,0.9083604216575619,16074,0.701435685157776
15636,513.226989746094,214.38356018066398,93.9777603149414,0.8987981677055359,15913,0.5662755370140079
13637,466.653015136719,193.534210205078,90.3542327880859,0.884328901767731,13838,0.6916717290878299
16376,531.0009765625,227.944854736328,92.66851806640629,0.9136333465576171,16667,0.7417674660682679
13524,472.734985351562,192.085784912109,91.3777694702148,0.8796003460884091,13947,0.596296310424805
11230,422.71798706054705,172.900039672852,83.8480224609375,0.874541401863098,11462,0.606600761413574
10680,413.80300903320295,171.882019042969,79.8655624389648,0.885492622852325,10848,0.590773344039917
15778,515.273010253906,214.037841796875,95.4976654052734,0.8949472904205319,16283,0.686298370361328
13014,459.557006835938,193.659515380859,86.1981887817383,0.89547997713089,13253,0.67507004737854
12060,438.774993896484,177.401031494141,87.3778457641602,0.870287477970123,12420,0.648666083812714
13437,476.11300659179705,202.82048034668,85.112419128418,0.907688736915588,13700,0.784138679504395
12148,440.619995117187,184.953308105469,84.6978530883789,0.888982176780701,12328,0.634294092655182
14456,497.98800659179705,210.531890869141,88.8842926025391,0.9065077304840091,14865,0.6780487895011899
14274,488.829986572266,203.56785583496102,89.92999267578121,0.8971287608146671,14529,0.572356522083283
14356,492.02200317382795,209.375564575195,88.5943069458008,0.9060662388801579,14652,0.576824188232422
14289,488.484985351563,208.573883056641,88.3096237182617,0.905944108963013,14572,0.7920731902122501
10841,419.100006103516,166.865173339844,84.3031539916992,0.862992227077484,11258,0.694757759571075
12587,451.171997070313,185.700134277344,87.7648544311523,0.881268501281738,12941,0.6980368494987491
11752,428.661010742188,172.259765625,89.06375122070308,0.8559662699699399,12082,0.6499999761581421
10611,414.402008056641,171.142730712891,79.86785888671879,0.884429395198822,10874,0.7139204740524291
14419,491.670989990234,203.912353515625,91.0368499755859,0.894808173179626,14906,0.627813816070557
12213,442.27200317382795,183.699310302734,85.81993103027341,0.884164273738861,12474,0.7953761219978329
14839,504.08401489257795,211.369598388672,91.3476409912109,0.9017920494079591,15274,0.626382410526276
11297,418.953002929688,172.967422485352,84.433464050293,0.8727616667747501,11482,0.6229390501976011
10961,419.388000488281,169.579147338867,84.2411804199219,0.867884457111359,11323,0.7585467100143429
13912,480.84298706054705,206.907043457031,86.2638168334961,0.908942878246307,14107,0.806259036064148
11180,425.497009277344,177.018585205078,81.56251525878909,0.887526452541351,11353,0.579394698143005
10989,431.12399291992205,180.480041503906,78.814079284668,0.899611353874207,11268,0.685955047607422
14988,491.70700073242205,205.06066894531202,94.8570404052734,0.8865773677825931,15270,0.5820130705833441
14589,495.929992675781,210.283935546875,89.4249496459961,0.9050721526145941,14853,0.6651014089584351
10841,413.45999145507795,170.964797973633,81.6749038696289,0.8785070776939391,11070,0.654491662979126
15551,515.783996582031,215.089736938477,93.75079345703121,0.9000104665756229,15908,0.565655469894409
10420,415.055999755859,170.512557983398,79.28839111328129,0.885310530662537,10647,0.627710819244385
16523,531.892028808594,224.995422363281,94.4177017211914,0.9076893329620358,16911,0.577041268348694
12745,453.035003662109,187.00584411621102,87.6672897338867,0.883307337760925,13040,0.6051756739616391
11382,418.335998535156,169.882965087891,86.6600875854492,0.860105395317078,11575,0.620002150535584
13969,486.50900268554705,206.02857971191398,87.7261276245117,0.904819250106812,14277,0.652756989002228
13034,449.851013183594,180.19709777832,93.86511993408199,0.853616178035736,13333,0.623159289360046
11872,429.537994384766,180.08386230468798,84.3775405883789,0.883439183235168,12041,0.640448808670044
10993,422.515014648438,174.53636169433602,80.9679489135742,0.885886013507843,11179,0.664912581443787
13822,491.661010742188,212.135406494141,83.6546249389648,0.918962299823761,14073,0.654698729515076
11355,428.992004394531,172.28126525878898,85.36949157714841,0.8685942888259891,11690,0.6142486333847049
12235,443.455993652344,187.662536621094,83.75172424316409,0.894888877868652,12442,0.6583266258239749
14368,491.56298828125,211.297073364258,87.20801544189449,0.9108547568321229,14596,0.624424159526825
11378,426.614013671875,179.39221191406298,81.9714736938477,0.889497518539429,11535,0.5968004465103149
15764,513.843994140625,212.165069580078,95.9599075317383,0.891871452331543,16258,0.604702889919281
13853,479.722991943359,193.401885986328,92.8598098754883,0.877192378044128,14338,0.586370348930359
14002,490.570007324219,209.334274291992,86.1463088989258,0.911398410797119,14336,0.6569082736968989
11352,422.32400512695295,171.01980590820298,85.81471252441409,0.864993929862976,11581,0.7857142686843871
13858,475.95700073242205,205.87390136718702,86.04458618164058,0.9084709286689759,14042,0.6512218117713929
10651,411.002990722656,167.180099487305,82.5065231323242,0.8697351217269901,10893,0.675053894519806
11097,422.368011474609,172.163711547852,83.6270294189453,0.8741026520729069,11393,0.612417221069336
11300,415.472991943359,166.07296752929702,87.74008178710942,0.849043846130371,11579,0.612632155418396
11415,426.16500854492205,173.88459777832,85.3283462524414,0.871318280696869,11634,0.596394956111908
11565,428.485992431641,180.718338012695,81.8283233642578,0.89161479473114,11737,0.764072418212891
13205,475.600006103516,197.548965454102,86.34487915039058,0.8994221687316891,13607,0.691107988357544
11907,448.16500854492205,185.981155395508,82.8188400268555,0.8953775763511659,12209,0.56538462638855
12692,443.143005371094,182.932830810547,88.9525985717773,0.87381511926651,12849,0.638237953186035
10360,404.329010009766,165.85905456543,81.1980285644531,0.8719694018363949,10556,0.6761519312858578
11287,421.993011474609,176.18260192871102,82.7287368774414,0.882899284362793,11469,0.816419541835785
14954,501.856994628906,212.03776550293,90.79552459716801,0.903681874275208,15225,0.8146211504936222
12164,436.609008789063,180.37565612793,86.5332489013672,0.8774111866950992,12351,0.637192249298096
11792,443.911010742188,186.197235107422,81.231086730957,0.8998188972473141,12012,0.625338077545166
15369,499.265991210938,205.875289916992,95.93621826171871,0.8847889900207521,15666,0.616041362285614
10156,409.29000854492205,177.74499511718798,73.22962951660159,0.911187171936035,10327,0.7517951130867
13093,470.100006103516,197.197021484375,85.7972869873047,0.900389790534973,13358,0.557386100292206
12518,473.38400268554705,203.922058105469,80.0076675415039,0.91981840133667,12778,0.680326104164124
13639,482.41500854492205,200.736221313477,87.7331008911133,0.899433970451355,14042,0.730295538902283
12429,469.608001708984,202.41467285156298,78.8898696899414,0.920923292636871,12714,0.556854844093323
13361,456.744995117188,183.19627380371102,93.64110565185551,0.85949045419693,13610,0.6856014132499699
15209,496.565002441406,214.050079345703,91.0263214111328,0.905072569847107,15395,0.569369554519653
11080,429.41799926757795,175.215881347656,82.1778030395508,0.88319343328476,11277,0.569548666477203
10311,408.339996337891,168.20568847656298,79.9236373901367,0.879902541637421,10593,0.653504908084869
10943,411.385986328125,171.017929077148,82.0599594116211,0.8773601055145259,11155,0.624778747558594
14400,486.899993896484,200.13771057128898,93.2465133666992,0.8848311901092529,14714,0.6181318759918211
13321,473.993011474609,199.272567749023,85.9288330078125,0.9022503495216371,13758,0.564568758010864
14115,483.77999877929705,206.841873168945,88.0686492919922,0.9048278331756591,14312,0.747656106948853
10733,402.419006347656,166.234313964844,82.7054824829102,0.867450475692749,10876,0.706118404865265
13241,458.010986328125,184.91423034668,93.2013092041016,0.863689363002777,13560,0.7781042456626891
11500,442.33401489257795,178.839279174805,84.1364974975586,0.882422029972076,12070,0.588024735450745
11332,449.260009765625,194.781921386719,75.3693466186523,0.9221039414405819,11671,0.673681735992432
10773,407.846984863281,167.357849121094,82.6438217163086,0.869566977024078,10931,0.625319242477417
10666,416.424011230469,173.893508911133,78.4574356079102,0.892432510852814,10825,0.5947362780570981
11621,444.661987304688,188.642196655273,79.066291809082,0.9079245328903199,11849,0.619852781295776
13245,476.13699340820295,204.944396972656,83.1582489013672,0.9139796495437621,13536,0.79962569475174
11462,424.557006835938,175.419998168945,84.14051818847659,0.8774589300155641,11650,0.798245012760162
11802,430.052001953125,175.274749755859,86.6631698608398,0.869210720062256,12024,0.621255993843079
10591,410.734008789063,169.754806518555,80.39869689941409,0.880731105804443,10751,0.6033382415771479
11136,419.52099609375,172.737335205078,82.8789367675781,0.877379298210144,11373,0.7061509490013119
11686,441.183990478516,180.696090698242,83.4530410766602,0.8869622349739079,12023,0.5770864486694339
14405,488.236999511719,204.430130004883,90.62645721435551,0.896367073059082,14742,0.7637857794761659
12152,447.9169921875,185.246307373047,85.78560638427741,0.886311590671539,12449,0.575378775596619
11343,420.723999023438,173.506652832031,83.8277053833008,0.8755440711975101,11512,0.6098387241363531
12763,454.902008056641,185.225372314453,89.68470001220699,0.874961614608765,13081,0.6227068901062011
11748,433.77099609375,178.33947753906298,85.6252212524414,0.8772001266479491,12053,0.65295684337616
10044,410.191009521484,168.55310058593798,77.0796585083008,0.889311492443085,10317,0.757466077804565
14403,491.059997558594,207.680572509766,89.8433609008789,0.9015842080116271,14708,0.596891820430756
11638,451.00900268554705,195.0361328125,76.9290313720703,0.918923914432526,11843,0.5405982732772829
11883,429.131011962891,171.334289550781,89.8245086669922,0.8515554070472721,12179,0.763639867305756
11652,429.52099609375,172.412048339844,87.48265838623051,0.861707985401154,11982,0.630519509315491
9622,403.773986816406,170.71798706054702,72.925407409668,0.9041718840599059,9897,0.7029001116752621
11444,424.368988037109,174.220657348633,84.2645721435547,0.8752527832984921,11638,0.6565691232681271
13814,481.41598510742205,203.062347412109,87.3184814453125,0.9028249382972721,14112,0.637471139431
10265,400.32199096679705,163.166320800781,81.64381408691409,0.8658106923103329,10450,0.6110119223594671
10289,406.537994384766,170.24397277832,77.3779754638672,0.89074045419693,10522,0.6244083046913149
13198,468.455993652344,200.491149902344,84.6916885375977,0.9063997268676759,13455,0.7319210171699521
10218,401.773010253906,163.244766235352,80.5164489746094,0.8699015974998471,10516,0.695385873317719
11063,418.774993896484,171.65377807617202,83.659553527832,0.873193442821503,11318,0.803413212299347
15094,513.924011230469,224.719650268555,86.4365615844727,0.923065900802612,15292,0.794170260429382
10193,409.795013427734,174.169616699219,75.0309066772461,0.9024511575698849,10377,0.756437838077545
12630,444.058990478516,180.084884643555,90.3501129150391,0.8650367856025699,12855,0.677611470222473
10891,406.57101440429705,159.86882019043,87.57321166992192,0.836621344089508,11103,0.675955832004547
13121,456.77200317382795,181.998077392578,93.46143341064449,0.858071744441986,13490,0.627318799495697
11742,437.903015136719,182.25706481933602,83.0041809082031,0.8902748227119449,11974,0.588896155357361
11122,410.986999511719,165.036315917969,87.1431427001953,0.849229395389557,11379,0.713863909244537
13333,472.38400268554705,200.938568115234,85.1728057861328,0.905720770359039,13585,0.680255115032196
11594,437.910003662109,178.676605224609,84.30540466308591,0.881688296794891,11969,0.600600898265839
15281,509.516998291016,212.696884155273,92.99383544921879,0.8993580341339108,15689,0.6402295827865601
15371,497.66500854492205,212.748931884766,92.46556854248051,0.9006125330924991,15587,0.812077343463898
10817,403.997985839844,167.423355102539,82.7212677001953,0.8694139719009399,10953,0.785092175006866
12382,453.049987792969,187.106994628906,85.7300796508789,0.8888555765151981,12771,0.613456189632416
11185,414.180999755859,170.018249511719,84.11061096191409,0.8690551519393921,11370,0.6220800876617429
14608,483.161010742188,201.034942626953,93.4607315063477,0.885364294052124,14845,0.6550084948539731
12005,440.265014648438,180.68211364746102,85.7372283935547,0.8802448511123661,12319,0.603023886680603
14542,490.14599609375,208.429931640625,89.25757598876949,0.903666079044342,14747,0.5541287064552309
15105,503.2919921875,215.582672119141,89.7966766357422,0.909121930599213,15327,0.600477039813995
11398,431.739990234375,179.467346191406,81.842643737793,0.8899639844894409,11627,0.5940170884132391
10335,416.850006103516,178.79919433593798,74.708610534668,0.9085227847099301,10504,0.7115318179130551
12060,451.593994140625,187.83068847656298,82.8611755371094,0.897434234619141,12367,0.5975029468536379
11669,417.841003417969,170.127746582031,87.8072738647461,0.85651296377182,11847,0.769773721694946
11670,434.085998535156,172.977340698242,87.95358276367192,0.861080408096314,12102,0.666476309299469
12366,451.860992431641,180.865859985352,89.1407852172852,0.870111048221588,12620,0.586622416973114
12110,458.075988769531,192.49914550781298,81.7942810058594,0.905236899852753,12562,0.7086844444274899
10427,408.15701293945295,164.55422973632798,81.8578720092773,0.8674913644790649,10689,0.795104444026947
13153,479.56201171875,207.923934936523,80.9425048828125,0.921115636825562,13339,0.68476676940918
11866,436.128997802734,176.12086486816398,87.78805541992192,0.866916477680206,12210,0.6162235140800479
15028,498.829010009766,205.53845214843702,94.58416748046879,0.8878269195556641,15382,0.577777802944183
13839,481.588012695313,201.34278869628898,88.88829803466801,0.897272348403931,14165,0.716935217380524
13484,480.786010742188,204.207595825195,84.9012908935547,0.9094744920730591,13827,0.658559203147888
12450,443.372009277344,181.682098388672,88.5052490234375,0.873321950435638,12730,0.7145316600799559
15779,506.377014160156,209.404891967773,97.43090057373051,0.885166108608246,16201,0.61946451663971
14478,469.161010742188,190.847717285156,97.3431854248047,0.860140681266785,14686,0.7654242515563969
13704,472.06100463867205,191.96809387207,92.8804397583008,0.87516051530838,14102,0.7474229335784909
13062,467.463989257813,197.802429199219,85.398551940918,0.901999711990356,13272,0.6240802407264711
13000,460.371002197266,195.09875488281298,85.7226486206055,0.8983008861541751,13231,0.5828551054000849
11838,440.256011962891,181.323272705078,83.83839416503909,0.8866872191429142,12165,0.6015244126319891
14136,488.96798706054705,203.390655517578,89.7869873046875,0.897285401821137,14475,0.5920589566230771
